Fecha|ID|Estacion|Estado_x|Latitud_y|Longitud_y|T. med. (ºC)|T. max (ºC)|T. min (ºC)|Prec. (mm)|Presion/ Geopot.|Dir. vi.|Vel. vi. (Km/h)|Nub.|Prof. nieve (cm)|Insolac. (horas)
29/01/2011|8084|LOGRONO/AGONCILLO|SPAIN|42.45|-2.3333333333333335|6.0|8.1|3.9|2.7|1009.7 Hpa|278º(W)|4|7/8|-|0.4
29/01/2011|8085|PAMPLONA/NOAIN|SPAIN|42.766666666666666|-1.6333333333333333|4.9|7.5|2.3|0.2|1009.4 Hpa|275º(W)|1|8/8|-|0.0
29/01/2011|8094|HUESCA/PIRINEOS|SPAIN|42.083333333333336|-0.3333333333333333|4.8|7.3|2.4|0.3|1008.5 Hpa|323º(NW)|11|6/8|-|1.4
29/01/2011|8112|TALARN|SPAIN|42.2|0.8666666666666667|-|- |- |-|-|-|-|-|-|-
29/01/2011|8117|LA MOLINA|SPAIN|42.333333333333336|1.9333333333333333|-|- |- |-|-|-|-|-|-|-
29/01/2011|8130|ZAMORA|SPAIN|41.5|-5.75|-|- |- |-|-|-|-|-|-|-
29/01/2011|8140|VALLADOLID/VILLANUBLA|SPAIN|41.71666666666667|-4.85|2.6|4.4|0.8|0.0|1417 m(850 Hpa)|286º(W)|8|8/8|-|0.8
29/01/2011|8141|VALLADOLID|SPAIN|41.65|-4.766666666666667|4.1|6.2|2.0|0.0|1009.6 Hpa|284º(W)|9|7/8|-|0.2
29/01/2011|8148|SORIA|SPAIN|41.766666666666666|-2.466666666666667|-|- |- |-|-|-|-|-|-|-
29/01/2011|8157|DAROCA I|SPAIN|41.11666666666667|-1.4166666666666667|-|- |- |-|-|-|-|-|-|-
29/01/2011|8160|ZARAGOZA/AEROPUERTO|SPAIN|41.660555555555554|-1.0041666666666667|6.0|8.8|3.2|Ip|1009.4 Hpa|272º(W)|11|6/8|-|2.9
29/01/2011|8171|LLEIDA|SPAIN|41.62611111111111|0.5980555555555556|7.0|11.4|2.6|0.0|1008.8 Hpa|253º(W)|9|5/8|-|5.3
29/01/2011|8175|REUS/AEROPUERTO|SPAIN|41.15|1.1666666666666667|9.0|13.4|4.6|Ip|1007.1 Hpa|305º(NW)|12|4/8|-|5.7
29/01/2011|8181|BARCELONA/AEROPUERTO|SPAIN|41.28333333333333|2.066666666666667|8.8|13.2|4.3|0.0|1007.4 Hpa|326º(NW)|15|3/8|-|6.6
29/01/2011|8184|GIRONA/COSTA BRAVA|SPAIN|41.9|2.7666666666666666|9.8|13.8|5.9|4.6|1007.7 Hpa|356º(N)|6|5/8|-|4.9
29/01/2011|8202|SALAMANCA/MATACAN|SPAIN|40.95|-5.5|3.0|5.7|0.2|0.0|727 m(925 Hpa)|238º(SW)|8|7/8|-|0.0
29/01/2011|8210|AVILA|SPAIN|40.65|-4.7|-|- |- |-|-|-|-|-|-|-
29/01/2011|8213|SEGOVIA|SPAIN|40.95|-4.116666666666666|1.4|2.8|0.0|1.4|1407 m(850 Hpa)|233º(SW)|10|8/8|-|0.0
29/01/2011|8215|NAVACERRADA, PUERTO|SPAIN|40.78333333333333|-4.016666666666667|-4.0|-3.0|-5.0|1.0|1393 m(850 Hpa)|347º(N)|6|-|20|0.0
29/01/2011|8221|MADRID/BARAJAS|SPAIN|40.45|-3.55|5.0|8.5|1.4|0.0|1010.2 Hpa|196º(S)|8|7/8|-|3.0
29/01/2011|8223|MADRID/CUATRO VIENTOS|SPAIN|40.38333333333333|-3.783333333333333|4.7|8.0|1.4|0.2|1010.4 Hpa|260º(W)|15|7/8|-|4.1
29/01/2011|8224|MADRID/GETAFE|SPAIN|40.3|-3.716666666666667|4.9|7.8|2.0|0.0|1010.4 Hpa|268º(W)|14|6/8|-|5.2
29/01/2011|8226|GUADALAJARA|SPAIN|40.63027777777778|-3.15|2.1|3.2|1.0|0.0|985.4 Hpa|-|0|8/8|-|-
29/01/2011|8231|CUENCA|SPAIN|40.06666666666667|-2.1333333333333333|3.5|4.7|2.3|0.6|1408 m(850 Hpa)|276º(W)|6|6/8|-|0.6
29/01/2011|8232|MOLINA DE ARAGON|SPAIN|40.85|-1.8833333333333333|-|- |- |-|-|-|-|-|-|-
29/01/2011|8233|CALAMOCHA|SPAIN|40.93333333333333|-1.3|-|- |- |-|-|-|-|-|-|-
29/01/2011|8235|TERUEL|SPAIN|40.35|-1.1166666666666667|-|- |- |-|-|-|-|-|-|-
29/01/2011|8238|TORTOSA|SPAIN|40.81666666666667|0.5|9.8|14.3|5.2|0.0|1007.2 Hpa|341º(N)|3|5/8|-|5.9
29/01/2011|8261|CACERES|SPAIN|39.46666666666667|-6.333333333333333|7.1|9.8|4.4|1.4|1013.2 Hpa|240º(SW)|10|3/8|-|6.1
29/01/2011|8272|TOLEDO|SPAIN|39.88333333333333|-4.05|5.8|8.8|2.7|0.0|1011.0 Hpa|289º(W)|9|6/8|-|2.9
29/01/2011|8280|ALBACETE/LOS LLANOS|SPAIN|38.95|-1.85|4.7|7.2|2.2|1.8|1011.1 Hpa|243º(SW)|16|5/8|-|0.7
29/01/2011|8284|VALENCIA/AEROPUERTO|SPAIN|39.5|-0.4666666666666667|8.7|13.6|3.8|0.0|1008.9 Hpa|257º(W)|18|3/8|-|7.7
29/01/2011|8285|VALENCIA VIVEROS|SPAIN|39.483333333333334|-0.38333333333333336|11.2|16.2|6.2|0.0|1008.8 Hpa|260º(W)|9|2/8|-|8.4
29/01/2011|8286|CASTELLON-ALMAZORA|SPAIN|39.95|-0.06666666666666667|-|- |- |-|-|-|-|-|-|-
29/01/2011|8306|PALMA DE MALLORCA/SON SAN JUAN|SPAIN|39.55|2.7333333333333334|9.8|14.5|5.2|0.2|1008.9 Hpa|275º(W)|8|3/8|-|7.5
29/01/2011|8314|MENORCA/AEROPUERTO|SPAIN|39.86666666666667|4.233333333333333|11.4|14.8|8.0|Ip|1008.2 Hpa|230º(SW)|12|4/8|-|7.4
29/01/2011|8330|BADAJOZ/TALAVERA LA REAL|SPAIN|38.88333333333333|-6.816666666666666|8.2|13.5|3.0|0.6|1011.7 Hpa|253º(W)|9|4/8|-|4.0
29/01/2011|8335|HINOJOSA DEL DUQUE|SPAIN|38.516666666666666|-5.116666666666666|-|- |- |-|-|-|-|-|-|-
29/01/2011|8348|CIUDAD REAL|SPAIN|38.983333333333334|-3.9166666666666665|6.7|8.9|4.4|1.4|1012.6 Hpa|243º(SW)|10|7/8|-|2.3
29/01/2011|8359|ALICANTE|SPAIN|38.36666666666667|-0.5|11.2|17.0|5.5|0.0|1009.8 Hpa|280º(W)|3|4/8|-|9.3
29/01/2011|8360|ALICANTE/EL ALTET|SPAIN|38.28333333333333|-0.55|10.7|15.5|5.8|0.0|1009.9 Hpa|274º(W)|14|4/8|-|5.6
29/01/2011|8373|IBIZA/ES CODOLA|SPAIN|38.86666666666667|1.3833333333333333|11.6|15.1|8.1|0.0|1008.7 Hpa|266º(W)|13|4/8|-|8.9
29/01/2011|8383|HUELVA|SPAIN|37.28333333333333|-6.916666666666667|-|- |- |-|-|-|-|-|-|-
29/01/2011|8391|SEVILLA/SAN PABLO|SPAIN|37.416666666666664|-5.9|11.0|16.4|5.6|0.0|1012.5 Hpa|265º(W)|10|3/8|-|6.9
29/01/2011|8397|MORON DE LA FRONTERA|SPAIN|37.15|-5.616666666666667|11.2|14.7|7.7|0.0|1013.1 Hpa|243º(SW)|10|4/8|-|8.1
29/01/2011|8410|CORDOBA/AEROPUERTO|SPAIN|37.85|-4.85|9.0|12.6|5.4|3.0|1012.7 Hpa|244º(SW)|6|5/8|-|-
29/01/2011|8417|JAEN|SPAIN|37.78333333333333|-3.8|-|- |- |-|-|-|-|-|-|-
29/01/2011|8419|GRANADA/AEROPUERTO|SPAIN|37.18333333333333|-3.783333333333333|9.3|11.6|7.0|0.0|1012.8 Hpa|234º(SW)|7|6/8|-|1.2
29/01/2011|8429|MURCIA/ALCANTARILLA|SPAIN|37.95|-1.2333333333333334|8.8|15.2|2.4|0.0|1010.4 Hpa|18º(N)|5|4/8|-|8.5
29/01/2011|8430|MURCIA|SPAIN|38.0|-1.1666666666666667|10.5|17.0|4.0|0.0|1011.0 Hpa|298º(NW)|7|3/8|-|8.3
29/01/2011|8433|MURCIA/SAN JAVIER|SPAIN|37.78333333333333|-0.8|11.4|17.7|5.1|0.0|1010.5 Hpa|141º(SE)|7|2/8|-|6.4
29/01/2011|8451|JEREZ DE LA FRONTERA AEROPUERTO|SPAIN|36.75|-6.066666666666666|11.0|15.7|6.3|0.4|1013.5 Hpa|268º(W)|6|4/8|-|-
29/01/2011|8458|TARIFA|SPAIN|36.0|-5.6|-|- |- |-|-|-|-|-|-|-
29/01/2011|8482|MALAGA/AEROPUERTO|SPAIN|36.666666666666664|-4.483333333333333|12.2|16.5|7.8|0.0|1012.5 Hpa|292º(W)|8|4/8|-|7.0
29/01/2011|8487|ALMERIA/AEROPUERTO|SPAIN|36.85|-2.3833333333333333|12.6|16.8|8.3|0.0|1010.8 Hpa|282º(W)|21|2/8|-|9.4
28/01/2011|8001|LA CORUNA|SPAIN|43.36666666666667|-8.416666666666666|7.2|8.9|5.5|7.9|1006.0 Hpa|74º(E)|13|7/8|-|-
28/01/2011|8008|LUGO/ROZAS|SPAIN|43.11666666666667|-7.45|4.5|8.9|0.0|0.0|1005.9 Hpa|95º(E)|4|5/8|-|-
28/01/2011|8011|ASTURIAS/AVILES|SPAIN|43.55|-6.033333333333333|6.6|8.9|4.3|50.0|1005.9 Hpa|230º(SW)|8|5/8|-|1.6
28/01/2011|8014|GIJON-MUSEL|SPAIN|43.56|-5.700833333333334|8.5|11.0|6.0|21.6|1005.0 Hpa|341º(N)|4|5/8|-|2.7
28/01/2011|8015|OVIEDO|SPAIN|43.35|-5.866666666666667|5.8|9.2|2.5|43.8|1005.6 Hpa|248º(W)|5|7/8|-|5.2
28/01/2011|8021|SANTANDER/PARAYAS|SPAIN|43.43333333333333|-3.8166666666666664|6.8|10.8|2.9|1.9|1005.5 Hpa|70º(E)|0|7/8|-|0.3
28/01/2011|8023|SANTANDER|SPAIN|43.46666666666667|-3.8166666666666664|8.9|11.8|6.0|1.5|1005.7 Hpa|132º(SE)|12|7/8|-|0.8
28/01/2011|8025|BILBAO/AEROPUERTO|SPAIN|43.3|-2.9333333333333336|7.2|11.1|3.3|0.3|1005.9 Hpa|107º(E)|9|7/8|-|0.1
28/01/2011|8027|SAN SEBASTIAN/IGUELDO|SPAIN|43.3|-2.05|7.0|8.8|5.3|0.5|1006.2 Hpa|136º(SE)|14|7/8|-|0.0
28/01/2011|8029|SAN SEBASTIAN/FUENTERRABIA|SPAIN|43.35|-1.8|6.1|9.4|2.8|0.6|1006.7 Hpa|300º(NW)|6|8/8|-|0.0
28/01/2011|8042|SANTIAGO DE COMPOSTELA/LABACOLLA|SPAIN|42.9|-8.433333333333334|5.3|9.2|1.4|0.1|1006.6 Hpa|344º(N)|10|5/8|-|5.0
28/01/2011|8044|PONTEVEDRA|SPAIN|42.43333333333333|-8.616666666666667|8.3|11.7|5.0|0.0|1004.8 Hpa|340º(N)|8|5/8|-|4.6
28/01/2011|8045|VIGO/PEINADOR|SPAIN|42.21666666666667|-8.633333333333333|8.9|12.9|5.0|Ip|1005.5 Hpa|349º(N)|7|5/8|-|8.3
28/01/2011|8048|ORENSE|SPAIN|42.333333333333336|-7.866666666666667|7.1|13.0|1.2|Ip|1005.2 Hpa|227º(SW)|4|7/8|-|-
28/01/2011|8053|PONFERRADA|SPAIN|42.53333333333333|-6.583333333333333|5.1|6.0|4.2|0.0|1005.1 Hpa|4º(N)|6|7/8|-|2.4
28/01/2011|8055|LEON/VIRGEN DEL CAMINO|SPAIN|42.583333333333336|-5.65|1.7|3.4|0.0|1.9|1469 m(850 Hpa)|99º(E)|6|8/8|-|0.0
28/01/2011|8075|BURGOS/VILLAFRIA|SPAIN|42.36666666666667|-3.6333333333333333|0.6|2.9|-1.7|4.1|1361 m(850 Hpa)|120º(SE)|12|7/8|1|0.0
28/01/2011|8080|VITORIA/FORONDA|SPAIN|42.88333333333333|-2.716666666666667|4.5|6.4|2.7|2.4|1006.3 Hpa|106º(E)|12|8/8|-|0.1
28/01/2011|8084|LOGRONO/AGONCILLO|SPAIN|42.45|-2.3333333333333335|3.9|5.4|2.4|5.5|1007.5 Hpa|88º(E)|13|8/8|-|0.0
28/01/2011|8085|PAMPLONA/NOAIN|SPAIN|42.766666666666666|-1.6333333333333333|3.3|6.0|0.6|8.2|1007.6 Hpa|119º(SE)|13|7/8|-|0.0
28/01/2011|8094|HUESCA/PIRINEOS|SPAIN|42.083333333333336|-0.3333333333333333|3.7|4.6|2.8|18.9|1008.9 Hpa|80º(E)|15|8/8|-|0.0
28/01/2011|8112|TALARN|SPAIN|42.2|0.8666666666666667|-|- |- |-|-|-|-|-|-|-
28/01/2011|8117|LA MOLINA|SPAIN|42.333333333333336|1.9333333333333333|-|- |- |-|-|-|-|-|-|-
28/01/2011|8130|ZAMORA|SPAIN|41.5|-5.75|-|- |- |-|-|-|-|-|-|-
28/01/2011|8140|VALLADOLID/VILLANUBLA|SPAIN|41.71666666666667|-4.85|1.3|2.4|0.2|1.6|1372 m(850 Hpa)|158º(S)|5|8/8|6|0.2
28/01/2011|8141|VALLADOLID|SPAIN|41.65|-4.766666666666667|2.6|5.0|0.2|0.8|1005.0 Hpa|277º(W)|7|8/8|1|0.6
28/01/2011|8148|SORIA|SPAIN|41.766666666666666|-2.466666666666667|-|- |- |-|-|-|-|-|-|-
28/01/2011|8157|DAROCA I|SPAIN|41.11666666666667|-1.4166666666666667|2.9|6.0|-0.2|0.2|1382 m(850 Hpa)|119º(SE)|2|7/8|-|-
28/01/2011|8160|ZARAGOZA/AEROPUERTO|SPAIN|41.660555555555554|-1.0041666666666667|5.8|9.0|2.6|5.3|1008.5 Hpa|98º(E)|6|7/8|-|1.6
28/01/2011|8171|LLEIDA|SPAIN|41.62611111111111|0.5980555555555556|5.0|9.0|1.0|0.0|1010.2 Hpa|42º(NE)|7|6/8|-|0.7
28/01/2011|8175|REUS/AEROPUERTO|SPAIN|41.15|1.1666666666666667|8.3|11.3|5.3|33.3|1009.0 Hpa|53º(NE)|13|7/8|-|0.0
28/01/2011|8181|BARCELONA/AEROPUERTO|SPAIN|41.28333333333333|2.066666666666667|8.8|11.5|6.1|17.1|1008.1 Hpa|21º(N)|19|6/8|-|0.2
28/01/2011|8184|GIRONA/COSTA BRAVA|SPAIN|41.9|2.7666666666666666|8.8|10.2|7.4|28.1|1009.5 Hpa|357º(N)|9|7/8|-|0.2
28/01/2011|8202|SALAMANCA/MATACAN|SPAIN|40.95|-5.5|3.7|7.8|-0.4|0.3|682 m(925 Hpa)|226º(SW)|9|7/8|-|3.0
28/01/2011|8210|AVILA|SPAIN|40.65|-4.7|2.2|4.2|0.2|2.0|1359 m(850 Hpa)|181º(S)|6|7/8|2|-
28/01/2011|8213|SEGOVIA|SPAIN|40.95|-4.116666666666666|1.3|5.6|-3.0|6.0|1366 m(850 Hpa)|298º(NW)|9|8/8|-|0.6
28/01/2011|8215|NAVACERRADA, PUERTO|SPAIN|40.78333333333333|-4.016666666666667|-3.2|-2.5|-4.0|8.4|1361 m(850 Hpa)|226º(SW)|11|7/8|12|0.0
28/01/2011|8221|MADRID/BARAJAS|SPAIN|40.45|-3.55|6.5|9.7|3.3|4.1|1005.8 Hpa|179º(S)|15|7/8|-|2.0
28/01/2011|8223|MADRID/CUATRO VIENTOS|SPAIN|40.38333333333333|-3.783333333333333|6.2|9.1|3.4|5.5|1005.6 Hpa|218º(SW)|14|7/8|-|3.6
28/01/2011|8224|MADRID/GETAFE|SPAIN|40.3|-3.716666666666667|5.8|8.0|3.6|7.8|1005.5 Hpa|232º(SW)|16|7/8|-|3.8
28/01/2011|8226|GUADALAJARA|SPAIN|40.63027777777778|-3.15|4.3|6.0|2.7|4.0|980.1 Hpa|140º(SE)|12|8/8|-|0.0
28/01/2011|8231|CUENCA|SPAIN|40.06666666666667|-2.1333333333333333|4.5|7.5|1.5|7.0|1386 m(850 Hpa)|153º(SE)|8|7/8|-|-
28/01/2011|8232|MOLINA DE ARAGON|SPAIN|40.85|-1.8833333333333333|0.9|5.2|-3.3|0.6|1362 m(850 Hpa)|250º(W)|7|5/8|1|-
28/01/2011|8233|CALAMOCHA|SPAIN|40.93333333333333|-1.3|-|- |- |-|-|-|-|-|-|-
28/01/2011|8235|TERUEL|SPAIN|40.35|-1.1166666666666667|3.2|6.0|0.4|2.0|1385 m(850 Hpa)|130º(SE)|4|4/8|-|-
28/01/2011|8238|TORTOSA|SPAIN|40.81666666666667|0.5|7.2|9.0|5.4|9.8|1008.4 Hpa|204º(SW)|1|7/8|-|0.0
28/01/2011|8261|CACERES|SPAIN|39.46666666666667|-6.333333333333333|8.0|10.0|6.0|0.4|1007.3 Hpa|246º(SW)|11|7/8|-|0.7
28/01/2011|8272|TOLEDO|SPAIN|39.88333333333333|-4.05|7.9|10.7|5.1|2.7|1005.6 Hpa|267º(W)|13|7/8|-|3.8
28/01/2011|8280|ALBACETE/LOS LLANOS|SPAIN|38.95|-1.85|5.5|9.0|2.0|3.6|1008.4 Hpa|178º(S)|15|7/8|-|1.8
28/01/2011|8284|VALENCIA/AEROPUERTO|SPAIN|39.5|-0.4666666666666667|7.6|10.1|5.1|1.7|1008.7 Hpa|290º(W)|5|6/8|-|0.2
28/01/2011|8285|VALENCIA VIVEROS|SPAIN|39.483333333333334|-0.38333333333333336|9.1|12.0|6.1|0.8|1008.3 Hpa|-|0|7/8|-|1.3
28/01/2011|8286|CASTELLON-ALMAZORA|SPAIN|39.95|-0.06666666666666667|8.5|9.6|7.4|0.8|1008.8 Hpa|286º(W)|9|8/8|-|-
28/01/2011|8306|PALMA DE MALLORCA/SON SAN JUAN|SPAIN|39.55|2.7333333333333334|11.8|15.2|8.5|2.8|1007.1 Hpa|42º(NE)|9|7/8|-|4.6
28/01/2011|8314|MENORCA/AEROPUERTO|SPAIN|39.86666666666667|4.233333333333333|10.2|11.9|8.5|21.1|1005.8 Hpa|31º(NE)|26|6/8|-|2.4
28/01/2011|8330|BADAJOZ/TALAVERA LA REAL|SPAIN|38.88333333333333|-6.816666666666666|9.4|13.4|5.4|2.7|1005.5 Hpa|216º(SW)|11|5/8|-|5.3
28/01/2011|8335|HINOJOSA DEL DUQUE|SPAIN|38.516666666666666|-5.116666666666666|-|- |- |-|-|-|-|-|-|-
28/01/2011|8348|CIUDAD REAL|SPAIN|38.983333333333334|-3.9166666666666665|8.0|11.2|4.8|3.8|1007.4 Hpa|192º(S)|14|4/8|-|2.7
28/01/2011|8359|ALICANTE|SPAIN|38.36666666666667|-0.5|8.7|12.8|4.5|0.6|1008.5 Hpa|20º(N)|1|7/8|-|0.7
28/01/2011|8360|ALICANTE/EL ALTET|SPAIN|38.28333333333333|-0.55|9.1|12.9|5.3|0.3|1008.5 Hpa|324º(NW)|4|6/8|-|0.4
28/01/2011|8373|IBIZA/ES CODOLA|SPAIN|38.86666666666667|1.3833333333333333|11.0|14.6|7.4|1.2|1008.3 Hpa|224º(SW)|9|6/8|-|3.1
28/01/2011|8383|HUELVA|SPAIN|37.28333333333333|-6.916666666666667|12.7|15.8|9.6|0.0|1008.0 Hpa|250º(W)|12|3/8|-|-
28/01/2011|8391|SEVILLA/SAN PABLO|SPAIN|37.416666666666664|-5.9|12.9|16.8|9.0|0.7|1007.3 Hpa|210º(SW)|11|5/8|-|6.4
28/01/2011|8397|MORON DE LA FRONTERA|SPAIN|37.15|-5.616666666666667|12.3|14.3|10.4|1.4|1008.3 Hpa|219º(SW)|13|6/8|-|3.9
28/01/2011|8410|CORDOBA/AEROPUERTO|SPAIN|37.85|-4.85|11.4|13.9|8.9|1.8|1007.8 Hpa|243º(SW)|9|6/8|-|0.0
28/01/2011|8417|JAEN|SPAIN|37.78333333333333|-3.8|8.2|9.6|6.9|0.6|1009.4 Hpa|240º(SW)|8|7/8|-|-
28/01/2011|8419|GRANADA/AEROPUERTO|SPAIN|37.18333333333333|-3.783333333333333|9.1|10.8|7.3|4.8|1008.7 Hpa|211º(SW)|2|8/8|-|0.0
28/01/2011|8429|MURCIA/ALCANTARILLA|SPAIN|37.95|-1.2333333333333334|8.3|13.5|3.2|0.1|1009.1 Hpa|118º(SE)|3|7/8|-|1.9
28/01/2011|8430|MURCIA|SPAIN|38.0|-1.1666666666666667|8.9|13.2|4.6|Ip|1009.3 Hpa|283º(W)|2|6/8|-|2.2
28/01/2011|8433|MURCIA/SAN JAVIER|SPAIN|37.78333333333333|-0.8|8.9|13.3|4.5|0.0|1008.9 Hpa|315º(NW)|2|7/8|-|-
28/01/2011|8451|JEREZ DE LA FRONTERA AEROPUERTO|SPAIN|36.75|-6.066666666666666|12.8|15.5|10.1|10.9|1008.7 Hpa|231º(SW)|12|6/8|-|-
28/01/2011|8458|TARIFA|SPAIN|36.0|-5.6|-|- |- |-|-|-|-|-|-|-
28/01/2011|8482|MALAGA/AEROPUERTO|SPAIN|36.666666666666664|-4.483333333333333|12.4|15.4|9.4|2.1|1008.5 Hpa|290º(W)|4|6/8|-|1.9
28/01/2011|8487|ALMERIA/AEROPUERTO|SPAIN|36.85|-2.3833333333333333|12.8|15.8|9.7|7.7|1008.9 Hpa|251º(W)|19|7/8|-|1.4
27/01/2011|8001|LA CORUNA|SPAIN|43.36666666666667|-8.416666666666666|9.1|10.6|7.5|0.5|1000.4 Hpa|66º(NE)|15|7/8|-|1.3
27/01/2011|8008|LUGO/ROZAS|SPAIN|43.11666666666667|-7.45|4.0|5.6|2.5|5.2|1000.3 Hpa|55º(NE)|4|8/8|-|2.7
27/01/2011|8011|ASTURIAS/AVILES|SPAIN|43.55|-6.033333333333333|6.9|9.9|3.9|1.7|1001.4 Hpa|124º(SE)|15|6/8|-|3.0
27/01/2011|8014|GIJON-MUSEL|SPAIN|43.56|-5.700833333333334|8.2|11.2|5.2|3.1|1000.9 Hpa|136º(SE)|8|6/8|-|2.8
27/01/2011|8015|OVIEDO|SPAIN|43.35|-5.866666666666667|6.2|9.5|3.0|1.7|1001.4 Hpa|106º(E)|5|7/8|-|4.3
27/01/2011|8021|SANTANDER/PARAYAS|SPAIN|43.43333333333333|-3.8166666666666664|8.4|12.2|4.6|0.0|1002.3 Hpa|90º(E)|9|6/8|-|3.7
27/01/2011|8023|SANTANDER|SPAIN|43.46666666666667|-3.8166666666666664|8.7|12.2|5.2|Ip|1002.3 Hpa|131º(SE)|13|7/8|-|5.2
27/01/2011|8025|BILBAO/AEROPUERTO|SPAIN|43.3|-2.9333333333333336|7.8|12.2|3.3|0.0|1003.7 Hpa|132º(SE)|16|7/8|-|1.0
27/01/2011|8027|SAN SEBASTIAN/IGUELDO|SPAIN|43.3|-2.05|6.3|10.0|2.6|0.0|1004.1 Hpa|141º(SE)|16|6/8|-|4.5
27/01/2011|8029|SAN SEBASTIAN/FUENTERRABIA|SPAIN|43.35|-1.8|5.8|11.0|0.5|0.0|1004.2 Hpa|61º(NE)|9|6/8|-|3.2
27/01/2011|8042|SANTIAGO DE COMPOSTELA/LABACOLLA|SPAIN|42.9|-8.433333333333334|5.7|7.1|4.3|2.0|1000.1 Hpa|101º(E)|4|7/8|-|0.5
27/01/2011|8044|PONTEVEDRA|SPAIN|42.43333333333333|-8.616666666666667|7.6|9.2|6.0|0.1|998.8 Hpa|59º(NE)|3|7/8|-|0.0
27/01/2011|8045|VIGO/PEINADOR|SPAIN|42.21666666666667|-8.633333333333333|7.5|9.5|5.6|Ip|1000.1 Hpa|180º(S)|5|8/8|-|0.2
27/01/2011|8048|ORENSE|SPAIN|42.333333333333336|-7.866666666666667|5.5|8.5|2.5|0.5|999.8 Hpa|170º(S)|6|8/8|-|0.0
27/01/2011|8053|PONFERRADA|SPAIN|42.53333333333333|-6.583333333333333|3.6|6.2|1.0|Ip|1001.3 Hpa|100º(E)|6|7/8|-|3.9
27/01/2011|8055|LEON/VIRGEN DEL CAMINO|SPAIN|42.583333333333336|-5.65|1.2|3.6|-1.2|0.0|1334 m(850 Hpa)|42º(NE)|7|8/8|-|-
27/01/2011|8075|BURGOS/VILLAFRIA|SPAIN|42.36666666666667|-3.6333333333333333|-1.6|0.4|-3.6|0.9|1336 m(850 Hpa)|46º(NE)|14|6/8|-|0.2
27/01/2011|8080|VITORIA/FORONDA|SPAIN|42.88333333333333|-2.716666666666667|1.1|6.5|-4.3|1.3|1004.9 Hpa|80º(E)|7|7/8|-|0.1
27/01/2011|8084|LOGRONO/AGONCILLO|SPAIN|42.45|-2.3333333333333335|-0.1|3.9|-4.1|0.9|1006.0 Hpa|89º(E)|13|7/8|-|0.0
27/01/2011|8085|PAMPLONA/NOAIN|SPAIN|42.766666666666666|-1.6333333333333333|1.9|7.7|-3.9|0.0|1005.8 Hpa|225º(SW)|6|6/8|-|4.0
27/01/2011|8094|HUESCA/PIRINEOS|SPAIN|42.083333333333336|-0.3333333333333333|3.0|7.9|-2.0|Ip|1005.9 Hpa|91º(E)|13|6/8|-|2.5
27/01/2011|8112|TALARN|SPAIN|42.2|0.8666666666666667|-|- |- |-|-|-|-|-|-|-
27/01/2011|8117|LA MOLINA|SPAIN|42.333333333333336|1.9333333333333333|-|- |- |-|-|-|-|-|-|-
27/01/2011|8130|ZAMORA|SPAIN|41.5|-5.75|0.3|3.0|-2.4|0.0|1003.1 Hpa|76º(E)|6|8/8|-|-
27/01/2011|8140|VALLADOLID/VILLANUBLA|SPAIN|41.71666666666667|-4.85|1.4|5.3|-2.5|3.6|1339 m(850 Hpa)|100º(E)|7|7/8|-|0.3
27/01/2011|8141|VALLADOLID|SPAIN|41.65|-4.766666666666667|2.0|6.8|-2.8|4.9|1002.6 Hpa|42º(NE)|6|7/8|-|0.7
27/01/2011|8148|SORIA|SPAIN|41.766666666666666|-2.466666666666667|-|- |- |-|-|-|-|-|-|-
27/01/2011|8157|DAROCA I|SPAIN|41.11666666666667|-1.4166666666666667|0.3|5.0|-4.3|0.5|1347 m(850 Hpa)|335º(NW)|4|8/8|-|-
27/01/2011|8160|ZARAGOZA/AEROPUERTO|SPAIN|41.660555555555554|-1.0041666666666667|1.7|5.9|-2.5|1.1|1006.7 Hpa|235º(SW)|2|7/8|-|0.0
27/01/2011|8171|LLEIDA|SPAIN|41.62611111111111|0.5980555555555556|3.1|7.4|-1.2|0.0|1006.4 Hpa|56º(NE)|9|8/8|-|0.0
27/01/2011|8175|REUS/AEROPUERTO|SPAIN|41.15|1.1666666666666667|7.5|10.6|4.5|0.3|1004.6 Hpa|36º(NE)|18|8/8|-|0.0
27/01/2011|8181|BARCELONA/AEROPUERTO|SPAIN|41.28333333333333|2.066666666666667|6.3|9.8|2.8|3.6|1005.1 Hpa|5º(N)|19|8/8|-|0.0
27/01/2011|8184|GIRONA/COSTA BRAVA|SPAIN|41.9|2.7666666666666666|3.9|9.7|-1.9|4.8|1006.5 Hpa|9º(N)|7|7/8|-|0.0
27/01/2011|8202|SALAMANCA/MATACAN|SPAIN|40.95|-5.5|0.7|7.4|-6.1|4.6|653 m(925 Hpa)|21º(N)|3|6/8|-|2.4
27/01/2011|8210|AVILA|SPAIN|40.65|-4.7|-1.4|1.8|-4.6|2.6|1326 m(850 Hpa)|140º(SE)|7|7/8|-|1.3
27/01/2011|8213|SEGOVIA|SPAIN|40.95|-4.116666666666666|1.9|6.7|-3.0|0.0|1335 m(850 Hpa)|183º(S)|6|5/8|-|2.0
27/01/2011|8215|NAVACERRADA, PUERTO|SPAIN|40.78333333333333|-4.016666666666667|-4.7|-2.6|-6.7|11.1|1328 m(850 Hpa)|180º(S)|17|7/8|-|0.0
